id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
5621,,連帶 <使> 省議會 不能 對 台視 董監事 人選 作 任何 遙控 ，,連帶/n,省議會/n 不能/v 對/p 台視/x 董監事/n 人選/n 作/v 任何/r 遙控/vn,,,,,,,
5633,,連 各 運動 協會 舉辦 的 全 國 錦標賽 亦 都 能 <使> 選手 獲得 保送 資格 ；,連/nr 各/r 運動/vn 協會/n 舉辦/v 的/uj 全/a 國/n 錦標賽/n 亦/d 都/d 能/v,選手/v 獲得/v 保送/v 資格/n,,,,,,,
5636,,油商 盛傳 中共 會 投票 否決 此 動武 決議案 的 說法 <使> 油價 今天 稍 降 。,油商/x 盛傳/v 中共/j 會/v 投票/n 否決/v 此/zg 動武/n 決議案/n 的/uj 說法/v,油價/n 今天/t 稍/zg 降/v,,,,,,,
5639,,預料 這 將 <使> 埃國 債務 再 減少 一百二十億 美元 。,預料/n 這/zg 將/zg,埃國/x 債務/n 再/d 減少/v 一百二十/m 億/m 美元/q,,,,,,,
5643,,空氣 中 缺 氧 卻 可能 <使> 車輛 引擎 無法 發動 ，,空氣/n 中/f 缺/v 氧/n 卻/d 可能/v,車輛/n 引擎/n 無法/n 發動/vn,,,,,,,
5644,,而且 濃煙 也 會 <使> 戰場 上 的 能見度 降低 。,而且/c 濃煙/n 也/d 會/v,戰場/n 上/f 的/uj 能見度/n 降低/v,,,,,,,
5648,,（ ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ 我 覺得 這 假設 是 錯 的 會 <使> 雙生子 問題 得到 矛盾 （ 見 下面 的 討論[+nom] （ 式 （ 1 （ 中 的 積分 可能 很 難 做 ，,我/r 覺得/v 這/zg 假設/vn 是/v 錯/v 的/uj 會/v,雙生子/n 問題/n 得到/v 矛盾/an 見/v 下面/f 的/uj 討論/v nom/eng 式/k 1/x 中/f 的/uj 積分/ad 可能/v 很/zg 難/zg 做/v,,,,,,,
5652,,百姓 誤解 國家 公園 的 情結 <使> 多少 大事 化 小 、 小 事 化 無 ？,百姓/n 誤解/v 國家/n 公園/n 的/uj 情結/n,多少/m 大事/n 化/n 小/a 小/a 事/n 化/n 無/v,,,,,,,
5659,,夾帶 而 來 的 泥沙 會 <使> 美濃 成為 第二 個 龐貝 古城 。,夾帶/n 而/c 來/zg 的/uj 泥沙/n 會/v,美濃/nz 成為/x 第二/m 個/zg 龐貝/x 古城/ns,,,,,,,
5665,,那麼 、 不只 將 <使> 「 族群 共和[+nom] 」 成為 笑話 ，,那麼/r 不/d 只/d 將/zg,族群/n 共和/nz nom/eng 成為/x 笑話/n,,,,,,,
5676,,後者 <使> 其 棄 畫 兩 年 ，,後者/n,其/r 棄/zg 畫/n 兩/m 年/m,,,,,,,
5677,,台北市 立仁愛 醫院 為 <使> 民眾 瞭解 急救 的 常識 與 方法 ，,台北市/ns 立/v 仁愛/nr 醫院/n 為/zg,民眾/x 瞭解/v 急救/v 的/uj 常識/n 與/zg 方法/n,,,,,,,
5684,,這些 聲色 場所 幾乎 <使> 淡江 校園 外 變成 了 「 不夜城 」 ，,這些/r 聲色/n 場所/n 幾乎/d,淡江/ns 校園/n 外/f 變成/v 了/ul 不夜城/i,,,,,,,
5686,,「 新 課程 規畫 是 要 <使> 學生 走 自己 的 路 。,新/a 課程/n 規畫/n 是/v 要/v,學生/n 走/v 自己/r 的/uj 路/n,,,,,,,
5687,,新 修訂 的 課程 將 <使> 學生 自由 選擇 部分 基礎 醫學 及 臨床 醫學 的 課程 ，,新/a 修訂/v 的/uj 課程/n 將/zg,學生/n 自由/a 選擇/v 部分/n 基礎/n 醫學/n 及/c 臨床/x 醫學/n 的/uj 課程/n,,,,,,,
5712,,但 我 懷疑 ＯＳ 真的 可以 <使> 這 兩 片 網路卡 Ｌｏａｄ ｂａｌａｎｃｅ 。,但/c 我/r 懷疑/v 真的/d 可以/c,這/zg 兩/m 片/q 網路/n 卡/n,,,,,,,
5721,,目的 是 <使> 磁帶 在 行動 時 上下 誤差 在 １１０ ﹐ ０００ ｉｎ 以下 。,目的/n 是/v,磁帶/n 在/p 行動/vn 時/zg 上下/f 誤差/n 在/p 以下/f,,,,,,,
5722,,勉強 裝上 反而 <使> 硬體 損壞 ，,勉強/v 裝上/n 反而/c,硬體/n 損壞/v,,,,,,,
5731,,此 案 其實 將 <使> 現代[+prop] 集團 與 Ｍａｘｔｏｒ 達成 進一步 合作 ，,此/zg 案/n 其實/d 將/zg,現代/t prop/eng 集團/n 與/zg 達成/v 進一步/d 合作/vn,,,,,,,
5741,,資訊 高速 公路 雖然 <使> 資訊 的 存取 更加 容易 ，,資訊/n 高速/d 公路/n 雖然/c,資訊/n 的/uj 存取/v 更加/d 容易/a,,,,,,,
5746,,力聲 光電 公司 為 <使> 企業界 能 體驗到 遠程 會議 的 效益 ，,力聲/x 光電/j 公司/n 為/zg,企業界/n 能/v 體驗/n 到/v 遠程/n 會議/n 的/uj 效益/n,,,,,,,
5752,,對 鐵軌 的 側向力 作用 也 會 <使> 軌距 變大 而 出軌 ，,對/p 鐵軌/n 的/uj 側向/n 力/n 作用/v 也/d 會/v,軌距/n 變大/v 而/c 出軌/v,,,,,,,
5759,,女朋友 演奏 的 貝多芬 <使> 我 對 大師 的 崇敬[+nom] 更 加深 了 ，,女朋友/n 演奏/v 的/uj 貝多芬/nr,我/r 對/p 大師/n 的/uj 崇敬/v nom/eng 更/d 加深/v 了/ul,,,,,,,
5760,,對 命運 的 激憤 之 情 和 身處 絕境 卻 剛毅 不屈 的 氣度 <使> 聽 者 熱血 沸騰 。,對/p 命運/n 的/uj 激憤/a 之/u 情/n 和/c 身處/s 絕境/n 卻/d 剛毅/nr 不屈/v 的/uj 氣度/n,聽/v 者/k 熱血/n 沸騰/v,,,,,,,
5761,,第一 樂章 <使> 我們 時時 感到 命運 的 脅迫[+nom] ，,第一/m 樂章/nr,我們/r 時時/n 感到/v 命運/n 的/uj 脅迫/v nom/eng,,,,,,,
5765,,這 種 釉 的 優點 是 能 <使> 火溫 的 控制[+nom] 變 得 相當 簡單 。,這/zg 種/m 釉/n 的/uj 優點/n 是/v 能/v,火溫/n 的/uj 控制/v nom/eng 變/zg 得/ud 相當/d 簡單/a,,,,,,,
5771,,但是 內省式 的 抒情[+nom] <使> 這 首 作品 呈現 深沉 、 陰暗 的 氣氛 ，,但是/c 內省/ns 式/k 的/uj 抒情/n nom/eng,這/zg 首/m 作品/n 呈現/v 深沉/a 陰暗/a 的/uj 氣氛/n,,,,,,,
5783,,「 整個 事件 <使> 布希 新政府 處於 弱勢 ，,整個/b 事件/n,布希/x 新政府/nt 處於/v 弱勢/n,,,,,,,
5785,,此 類 考題 能 <使> 中等 程度 的 學生 也 能 獲得 成就感 ，,此/zg 類/zg 考題/n 能/v,中等/b 程度/n 的/uj 學生/n 也/d 能/v 獲得/v 成就感/l,,,,,,,
5786,,新 題型 將 <使> 教學 正常化 ，,新/a 題型/n 將/zg,教學/n 正常化/vn,,,,,,,
5792,,但 李 的 堅持 <使> 事態 趨於 複雜化 。,但/c 李/nr 的/uj 堅持/v,事態/n 趨於/v 複雜化/v,,,,,,,
5799,,因為 股價 重挫 而 <使> 其 股票 選擇權 淪為 廢紙 的 就 多達 五三 家 。,因為/x 股價/n 重挫/v 而/c,其/r 股票/n 選擇權/n 淪為/x 廢紙/n 的/uj 就/d 多達/nrt 五三/m 家/q,,,,,,,
5801,,乃是 如何 <使> 地方 之間 彼此 的 統合 連繫 ，,乃是/c 如何/r,地方/n 之間/f 彼此/r 的/uj 統合/v 連繫/n,,,,,,,
5803,,但是 香爐 事件 、 黛安娜 王妃 的 遽逝 卻 <使> 她 一 度 消沈 ，,但是/c 香爐/n 事件/n 黛安娜/nr 王妃/nr 的/uj 遽/d 逝/v 卻/d,她/r 一/m 度/zg 消沈/j,,,,,,,
5805,,所以 她 的 偶像 魅力 <使> 廣告 客戶 的 股票 跟著 暴漲 ，,所以/c 她/r 的/uj 偶像/n 魅力/n,廣告/n 客戶/n 的/uj 股票/n 跟/p 著/n 暴漲/v,,,,,,,
5807,,洛城 疑案 則 <使> 日本 舉國 狂熱 地 為 愛妻 物語 的 虛 與 實 而 騷動 ；,洛城/ns 疑案/n 則/zg,日本/ns 舉國/n 狂熱/a 地/uv 為/zg 愛妻/n 物語/n 的/uj 虛/zg 與/zg 實/n 而/c 騷動/v,,,,,,,
5809,,太多 的 嫉妒 <使> 他 變成 神經質 的 猜疑 者 ，,太多/ns 的/uj 嫉妒/v,他/r 變成/v 神經質/n 的/uj 猜疑/v 者/k,,,,,,,
5811,,這 種 男人 會 <使> 妳 誤以為 他 只是 好玩 ，,這/zg 種/m 男人/n 會/v,妳/zg 誤以/x 為/zg 他/r 只是/c 好玩/v,,,,,,,
5817,,它 的 輕巧 <使> 它 穿梭 於 都會 街道 間 ，,它/r 的/uj 輕巧/a,它/r 穿梭/v 於/nr 都/d 會/v 街道/n 間/f,,,,,,,
5819,,這 一聯串 問題 <使> 蔣經國 敝精勞神 、 「 苦 其 心志 」 ，,這/zg 一聯/j 串/v 問題/n,蔣經國/nr 敝/r 精/n 勞神/n 苦/a 其/r 心志/n,,,,,,,
5823,,他 的 遇刺 <使> 大家 很 自然 地 想到 可能 與 撰寫 《 蔣經國傳 》 有關 ，,他/r 的/uj 遇刺/v,大家/n 很/zg 自然/d 地/uv 想到/v 可能/v 與/zg 撰寫/v 蔣經國/nr 傳/n 有關/vn,,,,,,,
5830,,不能 因為 濃豔 的 色彩 而 <使> 臉部 看起來 太 突兀 。,不能/v 因為/x 濃豔/a 的/uj 色彩/n 而/c,臉部/n 看起來/v 太/d 突兀/v,,,,,,,
5834,,因為 書 中 分析 大男人主義 <使> 男人 情感 凍結 ，,因為/x 書/zg 中/f 分析/vn 大男人主義/nz,男人/n 情感/n 凍結/v,,,,,,,
5835,,連帶 地 <使> 現代 司法 的 尊嚴 無從 建立 。,連帶/n 地/uv,現代/t 司法/n 的/uj 尊嚴/a 無從/v 建立/v,,,,,,,
5836,,面對 爭議 事件 都 不能 <使> 激情 的 民間 抗爭[+nom] 止息 ，,面對/v 爭議/n 事件/n 都/d 不能/v,激情/n 的/uj 民間/n 抗爭/nz nom/eng 止息/v,,,,,,,
5838,,流感 疫苗 可 <使> 「 死亡率 更 降低 八成 」 。,流感/n 疫苗/n 可/v,死亡率/n 更/d 降低/v 八成/m,,,,,,,
5841,,資金 需求 強勁 <使> 利率 上升 ，,資金/n 需求/v 強勁/a,利率/n 上升/v,,,,,,,
5875,,可口可樂 這 支 廣告 終於 <使> 他 變成 了 日本 家喻戶曉 的 人物 。,可口可樂/i 這/zg 支/n 廣告/n 終於/d,他/r 變成/v 了/ul 日本/ns 家喻戶曉/i 的/uj 人物/n,,,,,,,
5880,,但 被 媒體 不當 炒作 而 <使> 一般人 對 此 產生 以偏概全 的 印象 。,但/c 被/p 媒體/n 不當/d 炒作/v 而/c,一般/a 人/n 對/p 此/zg 產生/n 以偏概全/i 的/uj 印象/n,,,,,,,
5884,,利用 先進 設備 可以 <使> 晶圓 的 清洗 減用 化學劑 及 純水 ，,利用/n 先進/a 設備/vn 可以/c,晶圓/x 的/uj 清洗/v 減用/x 化學劑/n 及/c 純水/n,,,,,,,
5886,,」 不過 魯賓 駁斥 雙方 對 人權 、 台灣 、 貿易 和 高科技 問題 的 歧見 已 <使> 美國 和 中共 的 關係 產生 危機 的 說法 。,不過/c 魯賓/nr 駁斥/v 雙方/n 對/p 人權/n 台灣/x 貿易/vn 和/c 高科技/nz 問題/n 的/uj 歧見/v 已/d,美國/ns 和/c 中共/j 的/uj 關係/n 產生/n 危機/n 的/uj 說法/v,,,,,,,
5887,,雖然 朱鎔基 來訪 <使> 兩 國 簽定 合約 達 十一 項 之 多 ，,雖然/c 朱鎔基/nr 來訪/v,兩/m 國/n 簽定/v 合約/n 達/zg 十一/m 項/n 之/u 多/m,,,,,,,
5892,,最 重要 的 原則 就 是 要 <使> 乾燥 的 皮膚 恢復 其 滋潤 ，,最/d 重要/a 的/uj 原則/n 就/d 是/v 要/v,乾燥/nr 的/uj 皮膚/n 恢復/v 其/r 滋潤/n,,,,,,,
5895,,「 我 擔心 這 次 媒體 的 報導 可能 <使> 那些 贊成 器官 移植 的 人 猶疑 。,我/r 擔心/v 這/zg 次/q 媒體/n 的/uj 報導/n 可能/v,那些/r 贊成/v 器官/n 移植/v 的/uj 人/n 猶疑/a,,,,,,,
5897,,『 青春痘 』 的 稱呼 常 會 <使> 人 誤以為 青春痘 是 年輕人 的 毛病 ，,青春痘/nz 的/uj 稱呼/v 常/d 會/v,人/n 誤以/x 為/zg 青春痘/nz 是/v 年輕人/n 的/uj 毛病/n,,,,,,,
5902,,民意 調查 的 泛濫 及 各 方 南轅北轍 的 解讀 <使> 民眾 在 看 民調 的 數據 結果 好似 在 看 一 場 羅生門 般 地 撲朔迷離 。,民意/n 調查/vn 的/uj 泛濫/x 及/c 各/r 方/n 南轅北轍/nr 的/uj 解讀/v,民眾/x 在/p 看/v 民調/n 的/uj 數據/n 結果/n 好似/v 在/p 看/v 一/m 場/zg 羅生門/nr 般/u 地/uv 撲朔迷離/i,,,,,,,
5903,,但是 選舉 結果 卻 <使> 台灣 頭尾 全 變 了 天 ，,但是/c 選舉/v 結果/n 卻/d,台灣/x 頭尾/n 全/a 變/zg 了/ul 天/q,,,,,,,
5905,,雷射 的 出現[+nom] <使> 疾病 醫療 產生 革命性 的 突破 ，,雷射/nr 的/uj 出現/v nom/eng,疾病/n 醫療/n 產生/n 革命性/n 的/uj 突破/vn,,,,,,,
5911,,」 業務員 出身 的 鄭炎為 擅於 溝通 的 特質 <使> 他 的 管理 更 人性化 ，,業務員/n 出身/v 的/uj 鄭炎/x 為/zg 擅於/v 溝通/v 的/uj 特質/n,他/r 的/uj 管理/vn 更/d 人性化/n,,,,,,,
5912,,或許 是 天生 的 敏銳 <使> 他 在 待人 處事 時 總 多 一 份 細心 與 貼心 ，,或許/d 是/v 天生/n 的/uj 敏銳/a,他/r 在/p 待人/n 處事/v 時/zg 總/zg 多/m 一/m 份/q 細心/n 與/zg 貼心/v,,,,,,,
5929,,企圖 <使> 她 無法 參加 里爾哈默 冬運 ，,企圖/n,她/r 無法/n 參加/v 里爾/nrt 哈默/x 冬運/j,,,,,,,
5932,,可以 保持 頸部 的 活動度 也 可以 <使> 肌肉 得到 平衡 。,可以/c 保持/v 頸部/n 的/uj 活動度/n 也/d 可以/c,肌肉/n 得到/v 平衡/a,,,,,,,
5937,,而 亞硝酸鹽 會 <使> 人體 中 的 紅血球 失去 了 攜 氧 的 功能 。,而/c 亞硝酸鹽/nz 會/v,人體/n 中/f 的/uj 紅血球/n 失去/v 了/ul 攜/v 氧/n 的/uj 功能/n,,,,,,,
5940,,新 的 治療 方法 <使> 相當 多 的 疾病 已 能 由 內視鏡 取代 ，,新/a 的/uj 治療/v 方法/n,相當/d 多/m 的/uj 疾病/n 已/d 能/v 由/p 內視/n 鏡/ng 取代/v,,,,,,,
5941,,這些 研究 <使> 我們 對 王蒙 的 生平 有(V_2) 越來越 清楚 的 掌握[+nom] ，,這些/r 研究/vn,我們/r 對/p 王蒙/x 的/uj 生平/n 有/v V/x 2/x 越來越/d 清楚/a 的/uj 掌握/v nom/eng,,,,,,,
5949,,運動 後 可 加強 細胞 利用 氧氣 並 <使> 整天 精力 充沛 ，,運動/vn 後/f 可/v 加強/v 細胞/n 利用/n 氧氣/n 並/c,整天/m 精力/n 充沛/a,,,,,,,
5956,,印尼 <使> 他 致富 ，,印尼/ns,他/r 致富/a,,,,,,,
5961,,知識分子 的 冷靜 沉著 <使> 他 稍 顯 不近人情 ，,知識分子/n 的/uj 冷靜/a 沉著/x,他/r 稍/zg 顯/v 不近人情/i,,,,,,,
5965,,早晨 的 挫折 <使> 我 有點 萎頓 ，,早晨/t 的/uj 挫折/n,我/r 有點/n 萎頓/v,,,,,,,
5969,,公投 的 結果 <使> 魁北克 的 社會 更 趨 兩極化 。,公投/v 的/uj 結果/n,魁北克/ns 的/uj 社會/n 更/d 趨/n 兩極化/n,,,,,,,
5970,,加國 聯邦 政府 為 了 維繫 魁北克 <使> 其 不致 出走 ，,加國/ns 聯邦/n 政府/n 為/zg 了/ul 維繫/n 魁北克/ns,其/r 不致/c 出走/v,,,,,,,
5971,,益 <使> 國民黨 一向 自詡為 「 安定 力量 」 的 選戰 號召 變得 毫無 作用 可 言 。,益/nr,國民黨/nt 一向/d 自詡/v 為/zg 安定/v 力量/n 的/uj 選戰/v 號召/v 變得/v 毫無/v 作用/v 可/v 言/vg,,,,,,,
5974,,我 書 中 的 人物 <使> 他們 感到 親切 ，,我/r 書/zg 中/f 的/uj 人物/n,他們/r 感到/v 親切/a,,,,,,,
5976,,我 書 中 的 人物 <使> 他們 感到 親切 ，,我/r 書/zg 中/f 的/uj 人物/n,他們/r 感到/v 親切/a,,,,,,,
5982,,而 壓力 能 <使> 荷爾蒙 分泌 異常 ，,而/c 壓力/n 能/v,荷爾蒙/nrt 分泌/v 異常/d,,,,,,,
5983,,心理 壓力 也 會 <使> 男性 不 正常 精蟲 數 增加 。,心理/n 壓力/n 也/d 會/v,男性/n 不/d 正常/d 精蟲/n 數/zg 增加/v,,,,,,,
5988,,貿易 壁壘 短 時間 會 <使> 某些 國家 受益 ，,貿易/vn 壁壘/n 短/a 時間/n 會/v,某些/r 國家/n 受益/v,,,,,,,
5989,,最 好 的 策略 並 不 是 為 了 <使> 自己 相關 產業 生存 下去 ，,最/d 好/a 的/uj 策略/n 並/c 不/d 是/v 為/zg 了/ul,自己/r 相關/v 產業/n 生存/v 下去/t,,,,,,,
5991,,政府 也 會 小心 不 <使> 災難 發生 。,政府/n 也/d 會/v 小心/n 不/d,災難/n 發生/v,,,,,,,
6002,,那 怎麼樣 才 能 <使> 科技 的 發展 ，,那/r 怎麼樣/r 才/d 能/v,科技/n 的/uj 發展/vn,,,,,,,
6004,,最 大 的 目標 在 <使> 相關 產業 的 生產 技術 得以 提升 ，,最/d 大/a 的/uj 目標/n 在/p,相關/v 產業/n 的/uj 生產/vn 技術/n 得以/v 提升/v,,,,,,,
6020,,不但 贏回 面子 也 <使> 官司 圓滿 結案 。,不但/c 贏回/v 面子/n 也/d,官司/n 圓滿/a 結案/n,,,,,,,
6021,,ＯＭＲＯＮ[+fw] 公司 認為 訴訟 和 談判 經驗 最 能 <使> 經營 主管 體認到 智慧 財產權 的 重要性 ，,fw/eng 公司/n 認為/x 訴訟/vn 和/c 談判/vn 經驗/n 最/d 能/v,經營/vn 主管/n 體認到/v 智慧/nr 財產權/n 的/uj 重要性/n,,,,,,,
6024,,如 預先 以 契約 約定 <使> 雇用人 等 取得 專利權 者 ，,如/v 預先/vn 以/p 契約/ns 約定/v,雇用/v 人/n 等/u 取得/v 專利權/n 者/k,,,,,,,
6026,,如何 在 眾多 的 專利 申請案 中 篩選出 具有 技術 前瞻性 、 含蓋 範圍 廣闊 <使> 對手 難以 迴避 的 重量級 專利 ？,如何/r 在/p 眾多/x 的/uj 專利/n 申請/v 案/n 中/f 篩選/v 出/v 具有/v 技術/n 前瞻性/n 含蓋/x 範圍/n 廣闊/a,對手/v 難以/d 迴避/v 的/uj 重量級/b 專利/n,,,,,,,
6029,,如何 <使> 智財權 主管 機關 產生 功能 效用 ：,如何/r,智/ng 財權/n 主管/n 機關/n 產生/n 功能/n 效用/n,,,,,,,
6030,,王 主委 另 再 以 他 多 年 從事 著作權 經驗 指出 「 智財權 要 <使> 它 能 落實 有效 有(V_2) 五 大 因素 ：,王/nr 主委/n 另/r 再/d 以/p 他/r 多/m 年/m 從事/v 著作權/n 經驗/n 指出/v 智/ng 財權/n 要/v,它/r 能/v 落實/a 有效/a 有/v V/x 2/x 五/m 大/a 因素/n,,,,,,,
6033,,圖式 必須 能 表達 發明案 之 特徵 及 構造 特點 、 <使> 閱讀 者 容易 了解 專利 內容 、 圖式 應 依 規定 格式 （ 請 詳 參 聯邦 法規 ３７ ＣＦＲＩ ．,圖式/n 必須/d 能/v 表達/v 發明/v 案/n 之/u 特徵/n 及/c 構造/v 特點/n,閱讀/v 者/k 容易/a 了解/v 專利/n 內容/n 圖式/n 應/v 依/d 規定/n 格式/n 請/zg 詳/ag 參/zg 聯邦/n 法規/n,,,,,,,
6036,,其中 最 重要 的 修正 方向 是 <使> 專利法 國際化 。,其中/r 最/d 重要/a 的/uj 修正/nr 方向/n 是/v,專利法/n 國際化/nt,,,,,,,
6038,,而 這些 環境 因素 也 終於 <使> 業者 憬悟到 一 個 事實 ：,而/c 這些/r 環境/n 因素/n 也/d 終於/d,業者/n 憬悟/v 到/v 一/m 個/zg 事實/n,,,,,,,
6042,,氣溫 降低 會 <使> 皮膚 之 微細 血管 等 收縮 ，,氣溫/n 降低/v 會/v,皮膚/n 之/u 微細/a 血管/n 等/u 收縮/v,,,,,,,
6043,,譬如 生理 上 有(V_2) 重大 疾病 發生 或 心理 上 有(V_2) 嚴重 情緒 等 均 會 <使> 此 病況 惡化 ，,譬如/v 生理/vn 上/f 有/v V/x 2/x 重大/a 疾病/n 發生/v 或/c 心理/n 上/f 有/v V/x 2/x 嚴重/a 情緒/n 等/u 均/d 會/v,此/zg 病況/n 惡化/v,,,,,,,
6044,,造成 乾癬 惡化 的 因素 包括 了 季節 （ 其中 冬季 最 <使> 其 惡化 ） ，,造成/v 乾癬/n 惡化/v 的/uj 因素/n 包括/v 了/ul 季節/n 其中/r 冬季/t 最/d,其/r 惡化/v,,,,,,,
6045,,比起 某些 病人 病 急 亂投醫 反而 <使> 病情 越來越 糟 ，,比起/v 某些/r 病人/n 病/n 急/v 亂/d 投醫/n 反而/c,病情/n 越來越/d 糟/v,,,,,,,
6047,,因 腫瘤 會 壓迫到 第四 腦室 <使> 腦 脊髓液 的 通路 受阻 而 併發 水腦症 且 腦瘤 在 顱 內 所 佔據 之 空間 均 會 引起 顱 內 壓力 升高 。,因/p 腫瘤/n 會/v 壓迫/v 到/v 第四/m 腦室/n,腦/zg 脊髓/n 液/ng 的/uj 通路/n 受阻/v 而/c 併發/v 水腦症/x 且/zg 腦瘤/n 在/p 顱/n 內/n 所/c 佔據/v 之/u 空間/n 均/d 會/v 引起/v 顱/n 內/n 壓力/n 升高/v,,,,,,,
6052,,連帶 <使> 其 周圍 的 骨頭 被 吸收 ，,連帶/n,其/r 周圍/f 的/uj 骨頭/n 被/p 吸收/v,,,,,,,
6054,,牙周病 的 問題 <使> 糖尿病 之 處理 變 得 複雜 ，,牙周病/n 的/uj 問題/n,糖尿病/n 之/u 處理/v 變/zg 得/ud 複雜/a,,,,,,,
6055,,而 未 經 良好 控制 的 糖尿病 亦 可能 <使> 牙周 疾病 更為 惡化 。,而/c 未/d 經/zg 良好/a 控制/v 的/uj 糖尿病/n 亦/d 可能/v,牙周/n 疾病/n 更為/x 惡化/v,,,,,,,
6056,,更 會 因 牙齒 支持 組織 的 持續 喪失 而 <使> 病情 更加 惡化 。,更/d 會/v 因/p 牙齒/n 支持/v 組織/v 的/uj 持續/vd 喪失/v 而/c,病情/n 更加/d 惡化/v,,,,,,,
6057,,假牙 尤其 是 全 口 假牙 又 因 穩定度 及 對 粘膜 的 刺激 常 無法 <使> 病人 滿意 ，,假牙/n 尤其/d 是/v 全/a 口/q 假牙/n 又/d 因/p 穩定度/n 及/c 對/p 粘膜/n 的/uj 刺激/v 常/d 無法/n,病人/n 滿意/v,,,,,,,
6058,,血糖 濃度 控制 不良 者 易 <使> 牙周 組織 發生 感染 。,血糖/n 濃度/n 控制/v 不良/a 者/k 易/a,牙周/n 組織/v 發生/v 感染/v,,,,,,,
6060,,若是 發炎 維持 一 段 時間 則 可能 會 <使> 牙齒 喪失 。,若/c 是/v 發炎/n 維持/v 一/m 段/q 時間/n 則/zg 可能/v 會/v,牙齒/n 喪失/v,,,,,,,
6061,,異常 的 咬合力 也 會 <使> 鄰 牙 發生 傾斜 、 移動 ，,異常/d 的/uj 咬/v 合力/n 也/d 會/v,鄰/n 牙/n 發生/v 傾斜/v 移動/vn,,,,,,,
6063,,青光眼 治療 的 主要 目的 是 要 <使> 眼 內 壓 立刻 且 持續 的 降低 ，,青光眼/nr 治療/v 的/uj 主要/b 目的/n 是/v 要/v,眼/n 內/n 壓/v 立刻/d 且/zg 持續/vd 的/uj 降低/v,,,,,,,
6068,,因為 我 又 <使> 這 女性 不再 有(V_2) 長 癌 的 機會 。,因為/x 我/r 又/d,這/zg 女性/n 不再/d 有/v V/x 2/x 長/zg 癌/zg 的/uj 機會/n,,,,,,,
6069,,致 癌 基因 會 <使> 細胞 具有 生生不息 的 特性 ，,致/v 癌/zg 基因/n 會/v,細胞/n 具有/v 生生不息/l 的/uj 特性/n,,,,,,,
6071,,由於 治療 無法 完全 反而 容易 <使> 病情 變 複雜 。,由於/c 治療/v 無法/n 完全/ad 反而/c 容易/a,病情/n 變/zg 複雜/a,,,,,,,
6076,,肉眼 可 見 血尿 較 易 <使> 病人 覺得 可怕 因而 尋求 診治 ，,肉眼/n 可/v 見/v 血尿/n 較/zg 易/a,病人/n 覺得/v 可怕/c 因而/c 尋求/v 診治/v,,,,,,,
6084,,而 彈弦樂 單音 出現 的 段落 更 往往 <使> 旋律性 為 之 呆滯 ，,而/c 彈弦樂/x 單音/n 出現/v 的/uj 段落/n 更/d 往往/t,旋律/n 性/n 為/zg 之/u 呆滯/a,,,,,,,
6085,,如何 <使> 這 項 展覽 更 能 與 台灣 經驗 結合 ，,如何/r,這/zg 項/n 展覽/v 更/d 能/v 與/zg 台灣/x 經驗/n 結合/v,,,,,,,
6090,,有(V_2) 人 說 應該 是 海[+p1] 、 空軍 轟炸 <使> 伊拉克 失去 空權 ，,有/v V/x 2/x 人/n 說/zg 應該/v 是/v 海/n p1/eng 空軍/n 轟炸/v,伊拉克/nrt 失去/v 空權/n,,,,,,,
6095,,住 校 的 生活 <使> 她 徹底 斷 了 他 的 音訊 。,住/v 校/ng 的/uj 生活/vn,她/r 徹底/ad 斷/v 了/ul 他/r 的/uj 音訊/n,,,,,,,
6096,,本 可 <使> 一 個 國家 內部 團結 ，,本/r 可/v,一/m 個/zg 國家/n 內部/f 團結/a,,,,,,,
6099,,」 似乎 水牛伯 看準 了 阿秉 的 窮困 將 <使> 他 不 計較 這 種 忌諱 ；,似乎/d 水牛/n 伯/nr 看準/v 了/ul 阿秉/x 的/uj 窮困/a 將/zg,他/r 不/d 計較/v 這/zg 種/m 忌諱/v,,,,,,,
6104,,他們 談 的 是 如何 <使> 一 個 新 社團 運作 起來 ，,他們/r 談/v 的/uj 是/v 如何/r,一/m 個/zg 新/a 社團/n 運作/vn 起來/v,,,,,,,
6109,,農委會 為 了 <使> 雞蛋 價格 公開化 。,農委會/nt 為/zg 了/ul,雞蛋/n 價格/n 公開化/nr,,,,,,,
6115,,出自 母公司 的 商品 並 未 因 轉手 的 層次 減少 而 <使> 售價 合理化 。,出自/v 母公司/n 的/uj 商品/n 並/c 未/d 因/p 轉手/v 的/uj 層次/m 減少/v 而/c,售價/n 合理化/n,,,,,,,
6125,,怎樣 才 會 <使> 煎魚 不 脫皮 ？,怎樣/r 才/d 會/v,煎魚/n 不/d 脫皮/n,,,,,,,
6126,,如何 <使> 肉類 酥 而 脆 等等 巧 藝 ，,如何/r,肉類/n 酥/a 而/c 脆/a 等等/u 巧/a 藝/n,,,,,,,
6129,,如 果真 因為 此 事 而 <使> 她 輟學 或 不再 進 學校 ，,如/v 果真/d 因為/x 此/zg 事/n 而/c,她/r 輟學/v 或/c 不再/d 進/v 學校/n,,,,,,,
6130,,是 利用 聲音 感應 <使> 各 種 造型 的 玩具 ，,是/v 利用/n 聲音/n 感應/v,各/r 種/m 造型/n 的/uj 玩具/n,,,,,,,
