"","ResuPred","Sentence","Causer","MentalS","Causee","MentalO","Property","Transitivity","Varieties","Resource"
"268","使","有 成<U+5458> 建<U+8BAE> ， 任何 探<U+77FF> 和 勘探 <U+8BA1>划 都 <U+5E94>在 <U+7ECF><U+8FC7> 最初 一 段 <U+65F6><U+95F4> 后 受到 <U+5BA1>查 ， 并 确保 管理局 收到 充分 <U+6570>据 和 <U+8D44>料 ， <使> 之 能<U+591F> 在 科<U+5B66> 咨<U+8BE2> 意<U+89C1> 的 基<U+7840> 上 ， 特<U+522B> <U+5BF9> 保<U+62A4> 和 <U+517B><U+62A4> 海洋 <U+73AF>境 <U+95EE><U+9898> 作出 适<U+5F53> 的 <U+51B3>定 。","探<U+77FF> 和 勘探 <U+8BA1>划",0,"之",1,"affective","INTR","CHS","ASBC"
"269","使","<U+8FD9> 种 差异性 容易 <使> 人<U+4EEC> <U+8BA4><U+4E3A> ， 具<U+5907> 某 种 “ 人<U+7C7B><U+5B66> ” 意<U+4E49> 或 价值 的 “ <U+533A>域 ” 以及 自幼 生<U+957F> 于斯的<U+5B66> .","<U+8FD9> 种 差异性",0,"人<U+4EEC>",1,"affective","TR","CHS","ASBC"
"270","使","“ 危机 意<U+8BC6> ” <U+79EF>累 到 一定 程度 就 <U+4F1A> <使> 自己 <U+5BF9> 周<U+8FB9> 世界 的 <U+8BA4>知 <U+6001>度 <U+53D1>生 改<U+53D8> ， 重新 形成 新 的 <U+5386>史 <U+89C2>念 。","“ 危机 意<U+8BC6> ”",0,"自己",1,"affective","INTR","CHS","ASBC"
"271","使","<U+8BFE> 中 <U+56F4><U+7ED5> 核心 概念 展<U+5F00> 教<U+5B66> ， <使> 本<U+8282> <U+8BFE> 中 的 知<U+8BC6> <U+7ED3>构 <U+663E>得 相<U+5F53> 清晰 ， 并 也 易于 <U+5B66>生 理解 。","<U+56F4><U+7ED5> 核心 概念 展<U+5F00> 教<U+5B66>",0,"本<U+8282> <U+8BFE> 中 的 知<U+8BC6> <U+7ED3>构",0,"physical","INTR","CHS","ASBC"
"272","使","<U+8BB2> 座中 ， <U+6768> 老<U+5E08> <U+8FD0>用 典型 生<U+52A8> 的 案例 ， 采用 <U+89C6><U+9891> 、 <U+56FE>片 等 多 种 形式 ， <U+8FDB>行 了 深入<U+6D45>出 地 <U+8BB2>解 ， <使> 家<U+957F><U+4EEC> 充分 明白 了 “ 家<U+98CE> 、 家 德 、 家<U+8BAD> 、 家<U+89C4> ” 以及 “ 孝 ” 等 <U+5185>容 的 具体 <U+5185>涵 ， 了解 了 “ 家<U+98CE> 文化 ” 、 “ 孝 文化 ” ， 知道 了 如何 <U+4F20>承 和 形成 优良 家<U+98CE> ， 了解 了 青春期 孩子 的 生理","<U+6768> 老<U+5E08>",1,"家<U+957F><U+4EEC>",1,"inducive","TR","CHS","ASBC"
"273","使","江西 文明 网 11月 23日 南昌<U+8BAF> （ <U+8BB0>者 邵平 ） 6月 9日 ， 《 人民 日<U+62A5> 》 <U+9898> <U+4E3A> 《 江西 ： <U+5B66><U+4E60> 拒<U+7EDD> “ 走<U+8FC7><U+573A> ” 》 的 文章 <U+5173>注 江西 大<U+5174> <U+5B66><U+4E60> 之 <U+98CE> ， 不<U+65AD> <U+521B>新 形式 、 健全 制度 ， <使> <U+5B66><U+4E60> 成<U+4E3A> 全 省 <U+5E7F>大 党<U+5458> 干部 的 一 种 自<U+89C9> 行<U+4E3A> ， 江西 省委 宣<U+4F20>部 于 6月 份 正式 <U+542F><U+52A8> “ 全 省 <U+8BFB><U+4E66> 博客 大<U+8D5B> ” ， <U+8BA9> 全 省 各 <U+4E2A> 党支部 在 江西 文明 网 <U+5B9E>名 注<U+518C> <U+5F00>通 “ <U+8BFB><U+4E66> 博客 ” 。","不<U+65AD> <U+521B>新 形式 、 健全 制度",0,"<U+5B66><U+4E60>",0,"physical","INTR","CHS","ASBC"
"274","使","2002年 <U+8BE5> 游<U+620F> <U+53D1>行 后 好<U+8BC4> 如 潮 ， IGN <U+5C06> 其 <U+8BC4><U+4E3A> 年度 最 佳 Xbox 360 游<U+620F> ， 并<U+79F0> 它 <U+5C06> <使> 育碧 蒙特利<U+5C14> 在 游<U+620F> 界 占有 一席之地 。","它",0,"育碧 蒙特利<U+5C14>",0,"physical","INTR","CHS","ASBC"
"275","使","<U+73B0>在 <U+8BA1>划 在 2013年 之前 增加 1400 名 新 <U+5458>工 ， 那 <U+5C06> <使> 育碧 蒙特利<U+5C14> 成<U+4E3A> 全世界 最 大 的 游<U+620F> <U+5F00><U+53D1> 工作室 。","那",0,"育碧 蒙特利<U+5C14>",0,"physical","INTR","CHS","ASBC"
"276","使","而 左右 切 歌 利用 手<U+52BF> 和 <U+52A8><U+753B> ， <U+51CF>少 外置 切<U+6362> icon 的 同<U+65F6> ， <使> 操作 便捷 ， 大大 <U+51CF>少 以往 需 <U+8FDB>入 播放 <U+9875>切歌 的 <U+65F6><U+95F4> 。","左右 切 歌 利用 手<U+52BF> 和 <U+52A8><U+753B> ， <U+51CF>少 外置 切<U+6362> icon",0,"操作",0,"physical","INTR","CHS","ASBC"
"277","使","基<U+7840> <U+8D27><U+5E01> ， 也 <U+79F0> <U+8D27><U+5E01> 基<U+6570> ( MonetaryBase ) 、 <U+5F3A>力 <U+8D27><U+5E01> 、 始 初 <U+8D27><U+5E01> ， 因其 具有 <使> <U+8D27><U+5E01> 供<U+7ED9> <U+603B>量 成倍 放大 或 收<U+7F29> 的 能力 ， 又 被 <U+79F0><U+4E3A> 高能 <U+8D27><U+5E01> ( High-poweredMoney ) ， 它 是 中心 <U+94F6>行 <U+53D1>行 的 <U+503A><U+52A1> <U+51ED><U+8BC1> ， 表<U+73B0> <U+4E3A> 商<U+4E1A> <U+94F6>行 的 存款 <U+9884><U+5907>金 （ R ） 和 公<U+4F17> 持有 的 通<U+8D27> （ C ） 。","其",0,"<U+8D27><U+5E01> 供<U+7ED9> <U+603B>量",0,"physical","INTR","CHS","ASBC"
"278","使","一般<U+6765><U+8BF4> ， 中心 <U+94F6>行 的 <U+8FD9> 一 <U+503A><U+6743> 增加 ， 意味 <U+7740> 中心 <U+94F6>行 <U+5BF9> 商<U+4E1A> <U+94F6>行 再 <U+8D34><U+73B0> 或 再<U+8D37>款 <U+8D44><U+4EA7> 增加 ， 同<U+65F6> 也 <U+8BF4>明 通<U+8FC7> 商<U+4E1A> <U+94F6>行 注入 流通 的 基<U+7840> <U+8D27><U+5E01> 增加 ， <U+8FD9> 必然 引起 商<U+4E1A> <U+94F6>行 超<U+989D> <U+9884><U+5907>金 增加 ， <使> <U+8D27><U+5E01> 供<U+7ED9>量 得以 多 倍 <U+6269><U+5F20> 。","商<U+4E1A> <U+94F6>行 超<U+989D> <U+9884><U+5907>金 增加",0,"<U+8D27><U+5E01> 供<U+7ED9>量",0,"physical","INTR","CHS","ASBC"
"279","使","相反 ， 假如 中心 <U+94F6>行 <U+5BF9> 金融 机构 的 <U+503A><U+6743> <U+51CF>少 ， 就 <U+4F1A> <使> <U+8D27><U+5E01> 供<U+7ED9>量 大幅 收<U+7F29> 。","中心 <U+94F6>行 <U+5BF9> 金融 机构 的 <U+503A><U+6743> <U+51CF>少",0,"<U+8D27><U+5E01> 供<U+7ED9>量",0,"physical","INTR","CHS","ASBC"
"280","使","<U+4E1B><U+4E66> 致力于 <U+4E3A>我 <U+56FD> 新型 智<U+5E93> 建<U+8BBE> 提供 <U+5B9E><U+65F6> 信息 ， 同<U+65F6> ， 也 打<U+5F00> 了 我<U+4EEC> 看 世界 的 窗子 ， <使> 我<U+4EEC> <U+5BF9> <U+56FD><U+9645> 格局 和 <U+56FD><U+9645> <U+8206><U+8BBA> 有 更 全面 、 深入 的 了解 。","<U+4E1B><U+4E66>",0,"我<U+4EEC>",1,"affective","INTR","CHS","ASBC"
"281","使","往往 需要 使用 一些 保花保果 的 化<U+5B66> 激素 ， <U+4E3A>了 早熟 高<U+4EA7> ， <U+8FD8> 可能 使用 一些 催熟 和 膨大 的 激素 ， <U+8FD9>些 都<U+4F1A> <U+5BFC>致 <U+4EA7>品 品<U+8D28> <U+98CE>味 <U+4E25>重 下降 ； 因<U+4E3A> 要 <U+8FDB>行 <U+957F>途<U+8FD0><U+8F93> 或者 <U+4E3A>了 能 早<U+70B9> 上市 <U+5356><U+4E2A> 好 价<U+94B1> ， <U+8BB8>多 <U+519C>民 <U+4F1A> 提早 采摘 ， <使> 一些 瓜果 含糖量 、 <U+7EF4>生素 、 氨基酸 <U+8FBE> 不 到 <U+9884>期 指<U+6807> 。","<U+8BB8>多 <U+519C>民 <U+4F1A> 提早 采摘",0,"一些 瓜果 含糖量 、 <U+7EF4>生素 、 氨基酸",0,"physical","TR","CHS","ASBC"
"282","使","部分 企<U+4E1A> 已<U+7ECF> <U+5F00>始 推行 <U+73B0>代化 、 信息化 、 <U+7535>子 商<U+52A1> 等 管理 系<U+7EDF> ， <使> 企<U+4E1A> <U+5185>部 管理 更 上 一 <U+4E2A> 新 台<U+9636> 。","推行 <U+73B0>代化 、 信息化 、 <U+7535>子 商<U+52A1> 等 管理 系<U+7EDF>",0,"企<U+4E1A> <U+5185>部 管理",0,"physical","INTR","CHS","ASBC"
"283","使","售价 <U+533A><U+95F4> ： 7.80-9.18万百 公里 油耗 ： 6.3L 作<U+4E3A> 目前 <U+957F>城 所 生<U+4EA7> 尺寸 最 大 的 <U+8F7F><U+8F66> <U+4EA7>品 ， <U+817E>翼 C50 以 <U+9886>先 同<U+7EA7> 的 2700 mm <U+8F74>距 ， 提出 “ 全尺寸 ” 家<U+8F7F> 概念 ， <U+6EE1>足 家用 <U+5BF9>空 <U+95F4>的 需求 ， 1.5T 的 <U+6DA1><U+8F6E> 增<U+538B> <U+52A8>力 ， 也 <使> <U+817E>翼 C 50 成<U+4E3A> 此 价位 此 <U+7EA7><U+522B> 唯一 的 <U+8F66>型 .","1.5T 的 <U+6DA1><U+8F6E> 增<U+538B> <U+52A8>力",0,"<U+817E>翼 C 50",0,"physical","INTR","CHS","ASBC"
"284","使","2014年 ， <U+56FD>道 318 <U+7EBF> 最后 <U+8F89>煌 的 一 年 ， 明年 318 <U+7EBF>路 <U+5C06>有 巨大 改<U+53D8> ， 新 修建 的 隧道 和 公路 <使> <U+8BB8>多 天<U+9669> 都 逐<U+6E10> <U+8FDC>离 ， 曾<U+7ECF> 的 <U+8BB8>多 <U+98CE>景 <U+5C06> 不复 存在 。","新 修建 的 隧道 和 公路",0,"<U+8BB8>多 天<U+9669>",0,"physical","INTR","CHS","ASBC"
"285","使","冰 与 雪 的 覆<U+76D6> <使> 路<U+51B5> 很 <U+96BE>看 清楚 ， 厚厚 的 <U+79EF>雪 下 <U+9690>藏 <U+7740> <U+8BB8>多 未知 的 危<U+9669> ， <U+4E3A>了 自身 的 安全 ， <U+8FD8>是 要 <U+65F6>刻 保持 警惕 。","冰 与 雪 的 覆<U+76D6>",0,"路<U+51B5>",0,"physical","INTR","CHS","ASBC"
"286","使","特<U+522B> 值得 一 提 的 是 ， <U+6CAA>昆 高<U+94C1> 于 去年 12月 10日 已 正式 通<U+8F66> ， 合 福 高<U+94C1> 也 <U+5C06> 在 今年 6月 通<U+8F66> ， 通<U+8FC7> <U+8054><U+7EDC><U+7EBF> <U+5C06> <U+4E24> <U+6761> <U+4E1C>西 向 和 南北向 的 新建 <U+94C1>路 串 起<U+6765> ， 形成 <U+67A2><U+7EBD> ， <使> 上<U+9976> 成<U+4E3A> 世界 第三 、 中<U+56FD> 首 <U+4E2A> <U+9A91> 跨 式 高<U+94C1> 交<U+4F1A> 城市 。","形成 <U+67A2><U+7EBD>",0,"上<U+9976>",0,"physical","INTR","CHS","ASBC"
"287","使","希望 通<U+8FC7> <U+5F00>展 一 系列 活<U+52A8> ， 引<U+5BFC> 居民 文明 出行 、 文明 待客 、 文明 <U+8BDA>信 <U+4ECE>事 <U+7ECF><U+8425> ， <使> 人人 、 <U+65F6><U+65F6> 、 <U+5904><U+5904> 都 展<U+73B0> 文明 的 <U+98CE>采 。","一 系列 活<U+52A8>",0,"人人 、 <U+65F6><U+65F6> 、 <U+5904><U+5904>",0,"physical","TR","CHS","ASBC"
"288","使","在 下一步 城市 建<U+8BBE> 方面 ， <U+8BBE>法 做好 居民 工作 ， <U+4E89>取 居民 支持 ， <U+8BA9> 居民 <U+8BA4><U+8BC6> 到 城市 建<U+8BBE> <U+5C06> <U+5E26><U+6765> 优美 生活 <U+73AF>境 、 配套 基<U+7840> <U+8BBE>施 ， 增<U+5F3A> 市民 的 <U+5F52><U+5C5E>感 、 <U+8BA4>同感 ， <使> 之 成<U+4E3A> 旅游 城市 建<U+8BBE> 的 <U+53C2>与者 、 分享 者 。","市民 的 <U+5F52><U+5C5E>感 、 <U+8BA4>同感",0,"之",0,"physical","INTR","CHS","ASBC"
"289","使","其 多 是 先以 超低 价格 吸引 投<U+8D44>人 ， 再 在 后<U+7EED> 流程 中 二 次 或 多次 收<U+8D39> ， <使> 投<U+8D44>人 的 <U+5B9E><U+9645> 花<U+8D39> <U+8FDC><U+8FDC> 超出 <U+9884>期 ； <U+5F53> 加价 要求 得不 到 <U+6EE1>足 <U+65F6> "" 黑 代理 "" 就 <U+5F3A>行 扣留 相<U+5173> <U+8BC1>照 <U+8D44>料 逼迫 投<U+8D44>人 就范 ， 甚至 利用 扣留 的 <U+8BC1>照 <U+8D44>料 <U+4ECE>事 <U+8FDD>法 活<U+52A8> 。","在 后<U+7EED> 流程 中 二 次 或 多次 收<U+8D39>",0,"投<U+8D44>人 的 <U+5B9E><U+9645> 花<U+8D39>",0,"physical","INTR","CHS","ASBC"
"290","使",""" 黑 代理 "" <U+6CA1>有 代理 <U+8D44>格 ， <U+65E0>法 直接 到 工商局 窗口 <U+9012>交 材料 ， 所以 往往 <U+4F1A> 要求 投<U+8D44>人 <U+4EB2>自 到 窗口 <U+529E>理 有<U+5173> 手<U+7EED> 他<U+4EEC> 只是 跟<U+968F> 陪同 ， <使> 投<U+8D44>人 花 了 <U+94B1> <U+5374> 得 不 到 <U+5E94>有 服<U+52A1> 。",""" 黑 代理 """,0,"投<U+8D44>人",0,"physical","TR","CHS","ASBC"
"291","使","快 堆 全<U+79F0> 是 快中子 增殖堆 ， 其 反<U+5E94> <U+8FC7>程 裂<U+53D8> <U+4EA7>生 的 快中子 不 <U+4F1A> 被 <U+51CF>速 ， 可<U+5C06> <U+94C0> 238 <U+8F6C>化 <U+4E3A> <U+949A> ， <U+5B9E><U+73B0> 裂<U+53D8> 材料 增殖 ， 可使 <U+94C0> <U+8D44>源 的 利用率 提高 50 - 60 倍 ， <U+8FD8> 可以 通<U+8FC7> 次 <U+9515>系元素 嬗<U+53D8> ， <使> <U+957F>期 放射性 毒性 降低 <U+4E24> <U+4E2A> <U+6570>量<U+7EA7> 以上 。","次 <U+9515>系元素 嬗<U+53D8>",0,"<U+957F>期 放射性 毒性",0,"physical","INTR","CHS","ASBC"
"292","使","法<U+56FD> 大 革命 <U+65F6>期 法<U+56FD> 大 革命 <使> 音<U+4E50> 的 社<U+4F1A>性 起了 根本 <U+53D8>化 。","法<U+56FD> 大 革命",0,"音<U+4E50> 的 社<U+4F1A>性",0,"physical","INTR","CHS","ASBC"
"293","使","他 <U+8FD0>用 了 富于 色彩 的 管弦<U+4E50> 手法 （ 如 采用 了 <U+7AD6>琴 ） ， 在 旋律 上 使用 了 <U+82CF>格<U+5170> 的 音<U+4E50> <U+8BED>言 ， <U+4ECE>而 <使> <U+8FD9> 部 歌<U+5267> 面目 一 新 。","他",1,"<U+8FD9> 部 歌<U+5267>",0,"volitional","INTR","CHS","ASBC"
"294","使","柏<U+8FBD><U+5179> 是 配器 <U+9886>域 的 革新家 ， 他 <使> 管弦 <U+4E50><U+961F> 具有 了 <U+73B0>代 的 <U+7F16>制 和 表<U+73B0>力 ， <U+7740> 有 《 配器法 》 。","他",1,"管弦 <U+4E50><U+961F>",0,"volitional","INTR","CHS","ASBC"
"295","使","由于 意大利 真<U+5B9E>主<U+4E49> 思潮 的 影<U+54CD> ， <使> 法<U+56FD> 歌<U+5267> <U+521B>作 出<U+73B0> 了 自然 主<U+4E49> 的 <U+503E>向 。","意大利 真<U+5B9E>主<U+4E49> 思潮",0,"法<U+56FD> 歌<U+5267> <U+521B>作",0,"physical","INTR","CHS","ASBC"
"296","使","20世<U+7EAA> 的 音<U+4E50> 19 世<U+7EAA> 末 20 世<U+7EAA> 初 ， 印象主<U+4E49> 音<U+4E50> 的 代表 人物 C.德彪西 受到 印象主<U+4E49> <U+7ED8><U+753B> 和 象征 主<U+4E49> <U+8BD7>歌 <U+620F><U+5267> 的 影<U+54CD> ， 在 民族 音<U+4E50> <U+4F20><U+7EDF> 的 基<U+7840> 上 ， 吸收 了 <U+4E1C>方 音<U+4E50> 的 因素 ， <U+521B>造 出 <U+5D2D>新 的 <U+98CE>格 ， <使> 音<U+4E50> 的 表<U+73B0>力 大大 丰富 ， 他 的 <U+521B>作 <U+503E>向于 描<U+7ED8>性 ， 缺乏 更 深刻 的 思想性 。","C.德彪西",1,"音<U+4E50> 的 表<U+73B0>力",0,"volitional","INTR","CHS","ASBC"
"297","使","<U+5965>涅格 是 瑞士人 ， 他 的 管弦 <U+4E50>曲 《 太平洋 231 》 <使> 他 名震 全 <U+6B27> , 他 的 最 有 价值 的 作品 是 清唱<U+5267> 《 火刑 堆 上 的 <U+8D1E>德 》 和 交<U+54CD><U+4E50> 作品 。","《 太平洋 231 》",0,"他",0,"physical","INTR","CHS","ASBC"
"298","使","在 低 <U+7535><U+538B> 工作 <U+65F6> ， 一般 接<U+70B9> 式 <U+88C5>置 浸<U+6CA1> 于 阻尼 液中 ， 其 接<U+70B9> 附<U+7740> 油膜 ， 增大 了 接触 <U+7535>阻 ， <使> 接<U+70B9> 不 能 有效 工作 。","接触 <U+7535>阻",0,"接<U+70B9>",0,"physical","INTR","CHS","ASBC"
"299","使","<U+5BF9>于 客<U+6237> 和 公司 <U+7ECF><U+8425>者 ， FISPAL 是 <U+521B>新 的 展<U+4F1A> ， 因<U+4E3A> 它 能<U+591F> 提供 充足 的 机<U+4F1A> <使> 公司 之<U+95F4> 增加 交流 ， 并 提供 <U+9500>售 渠道 等 方面 的 市<U+573A> 服<U+52A1> 。","充足 的 机<U+4F1A>",0,"公司 之<U+95F4>",1,"affective","TR","CHS","ASBC"
"300","使","<U+6F5C>水 <U+6405>拌机 的 <U+7535>机 <U+7ED5><U+7EC4> <U+4E3A> F<U+7EA7> <U+7EDD><U+7F18> ， 防<U+62A4> 等<U+7EA7> <U+4E3A> IP 68 ， <U+9009>用 一 次 <U+6DA6>滑 免 <U+7EF4><U+62A4> <U+8FDB>口 <U+8F74>承 ， 具有 油室 泄漏 <U+68C0><U+6D4B> 和 <U+7535>机 <U+7ED5><U+7EC4> <U+8FC7><U+70ED> 保<U+62A4> 功能 ， <使> <U+7535>机 的 工作 更加 安全 可靠 。","油室 泄漏 <U+68C0><U+6D4B> 和 <U+7535>机 <U+7ED5><U+7EC4> <U+8FC7><U+70ED> 保<U+62A4> 功能",0,"<U+7535>机 的 工作",0,"physical","INTR","CHS","ASBC"
"301","使","<U+8BE5> 框架 <使> 管理 人<U+5458> 能<U+591F> 确定 哪些 客<U+6237> <U+6EE1>意 的 因素 有 最 大 的 影<U+54CD> ， 多少 <U+94B1> <U+5E94><U+8BE5> 用 于 改善 特定 客<U+6237> <U+6EE1>意 的 因素 。","<U+8BE5> 框架",0,"管理 人<U+5458>",1,"affective","TR","CHS","ASBC"
"302","使","但 不幸 的 是 ， 一 次 他 在 火<U+8F66> 上 做 <U+5B9E><U+9A8C> <U+65F6> ， 列<U+8F66> 突然 <U+98A0>簸 ， <使> 一<U+5757> 磷 落在 木板 上 ， 引起 燃<U+70E7> 。","列<U+8F66> 突然 <U+98A0>簸",0,"一<U+5757> 磷",0,"physical","INTR","CHS","ASBC"
"303","使","挫折 并<U+6CA1>有 <使> <U+7231>迪生 灰心 ， 他 又 迷上 了 <U+7535><U+62A5> ， <U+7ECF><U+8FC7> 反复 <U+94BB>研 ， 1868年 <U+7231>迪生 搬到 波士<U+987F> 后 <U+53D1>明 了 一 台 自<U+52A8> <U+7535>力 <U+8BB0><U+5F55>器 ， <U+8FD9> 是 他 的 第一 <U+4E2A> <U+53D1>明 。","挫折",0,"<U+7231>迪生",1,"affective","INTR","CHS","ASBC"
"304","使","1877年 他 <U+53D1>明 了 碳精 <U+7535><U+8BDD> 送<U+8BDD>器 ， <使> 原有 的 <U+7535><U+8BDD> <U+58F0>音 更<U+4E3A> 清晰 ； 此外 他 <U+8FD8> <U+53D1>明 了 留<U+58F0>机 。","他 <U+53D1>明 了 碳精 <U+7535><U+8BDD> 送<U+8BDD>器",0,"原有 的 <U+7535><U+8BDD> <U+58F0>音",0,"physical","INTR","CHS","ASBC"
"305","使","<U+7231>迪生 研究 了 弧光<U+706F> 后 宣布 他 能 <U+53D1>明 一 种 <使> 人 <U+6EE1>意 的 光 ， 但 需要 <U+94B1> 。","光",0,"人",1,"affective","INTR","CHS","ASBC"
"306","使","小 牛津 在 北京 <U+5E08>范 大<U+5B66> <U+8BBE>有 <U+4E13><U+9879> <U+5956><U+5B66>金 ， <U+53CC>方 在 <U+5B66>前 教育 <U+9886>域 有 <U+7740> 多 年 的 良好 合作 <U+5173>系 ， <使> 小 牛津 始<U+7EC8> <U+62E5>有 一 支 <U+7A33>定 的 、 高 素<U+8D28> 的 <U+5E08><U+8D44> <U+961F>伍 。","多 年 的 良好 合作 <U+5173>系",0,"小 牛津",0,"physical","TR","CHS","ASBC"
"307","使","小 牛津 采用 <U+5F53>今 优秀 的 <U+8FDE><U+9501> <U+7ECF><U+8425> 方式 ， 向 <U+89C4>模化 <U+53D1>展 ， 在 管理 上 <U+5C42><U+5C42> 深入 ， 做到 有章可循 ， <使> 各 <U+9879> 教<U+5B66> 及 <U+56ED><U+52A1> 工作 井然 有序 。","小 牛津",1,"各 <U+9879> 教<U+5B66> 及 <U+56ED><U+52A1> 工作",0,"volitional","INTR","CHS","ASBC"
"308","使","他 <U+8BF4> ， “ 十二五 期<U+95F4> ” ， <U+968F><U+7740> 光<U+8FDB> <U+94DC> 退 ， 中<U+56FD> <U+7535>信 <U+8BA1>划 全面 <U+5B9E><U+73B0> 家庭 和 政企 用<U+6237> 光网 全 覆<U+76D6> 、 百兆 光<U+7EA4> 入<U+6237> 超 1<U+4EBF> <U+6237> ， 以 “ 摩<U+5C14> 定律 ” 的 速度 ， <使> <U+5BBD><U+5E26> 用<U+6237> 平均 接入 <U+5E26><U+5BBD> <U+8DC3>升 10 倍 以上 。","中<U+56FD> <U+7535>信",1,"中<U+56FD> <U+7535>信",0,"volitional","INTR","CHS","ASBC"
"309","使","早在 1989年 就 <U+5F00>始 了 卷<U+79EF> 神<U+7ECF> 网<U+7EDC> 的 研究 ， 取得 了 在 一些 小 <U+89C4>模 （ 手<U+5199> 字 ） 的 <U+56FE>像 <U+8BC6><U+522B> 的 成果 ， 但 在 像素 丰富 的 <U+56FE>片 上 <U+8FDF><U+8FDF> <U+6CA1>有 突破 ， 直到 2012年 Hinton 和 他 <U+5B66>生 在 ImageNet 上 的 突破 ， <使> <U+8BC6><U+522B> 精度 提高 了 一 大 步 。","2012年 Hinton 和 他 <U+5B66>生 在 ImageNet 上 的 突破",0,"<U+8BC6><U+522B> 精度",0,"physical","INTR","CHS","ASBC"
"310","使","任<U+6CFD>松 自 2012年 12月 （ 其<U+65F6> <U+521B><U+4E1A> 板 指<U+4E3A> 600 <U+70B9> 左右 ） 被 中<U+90AE> 聘<U+4E3A> 基金 <U+7ECF>理 起 ， 至 2015年 6月 （ 其<U+65F6> <U+521B><U+4E1A> 板 指 <U+8FBE>到 <U+5386>史 最高<U+70B9> 4037.96 <U+70B9> ） <U+4E3A>止 ， 通<U+8FC7> <U+8FD9> 种 策略 <U+4E3A> 其 管理 的 基金 <U+5E26><U+6765> 了 超高 回<U+62A5> ， <U+8FDB>而 <使> 其 坐上 基金 行<U+4E1A> “ 一 哥 ” 的 位置 。","<U+4E3A> 其 管理 的 基金 <U+5E26><U+6765> 了 超高 回<U+62A5>",0,"其",1,"affective","INTR","CHS","ASBC"
"311","使","地方 <U+8BFE>程 中 《 <U+4F20><U+7EDF> 文化 》 的 <U+8BBE>置 ， <U+72B9>如 一 股 和煦 的 春<U+98CE> ， 吹<U+8FDB> 了 校<U+56ED> ， <U+7ED9> 教<U+5E08> 和 孩子<U+4EEC> 的 文化 生活 注入 了 新 的 <U+5185>涵 ， <使> 校<U+56ED> 充<U+6EE1> 了 <U+7075><U+52A8> 的 生机 。","《 <U+4F20><U+7EDF> 文化 》 的 <U+8BBE>置",0,"校<U+56ED>",0,"physical","INTR","CHS","ASBC"
"312","使","加工 工<U+827A> ， 凹凸槽 高度 密合 ， 安<U+88C5> <U+65F6> 必<U+987B> 使用 力量 <U+8FBE> 五十 公斤 的 <U+4E13>用 拉<U+7D27>器 才 能 契合 ， 最大 限度 地 降低 了 板 与 板 之<U+95F4> 的 晃<U+52A8> ， 地板 在 使用 <U+4E13>用 <U+80F6>水 <U+5F7B>底 密合后 <U+6D51>然 一体 ， 踩<U+52A8> 及 <U+70ED><U+80C0> 冷<U+7F29> 都 不 能 <使> 之 松<U+52A8> 而 <U+4EA7>生 <U+7F1D>隙 ， 象 “ 船 甲板 ” 一<U+6837> <U+98CE>雨 不<U+60E7> 、 <U+98A0>簸不破 ， 成<U+4E3A> 真正 <U+65E0> 污染 的 <U+7EFF>色 <U+73AF>保","踩<U+52A8> 及 <U+70ED><U+80C0> 冷<U+7F29>",0,"之",0,"physical","INTR","CHS","ASBC"
"313","使","受<U+70ED>面 上 <U+79EF>灰 ， <使> <U+9505><U+7089> <U+70ED>效率 降低 ， 增加 能耗 ， <U+7F29>短 使用 <U+5BFF>命 。","受<U+70ED>面 上 <U+79EF>灰",0,"<U+9505><U+7089> <U+70ED>效率",0,"physical","INTR","CHS","ASBC"
"314","使","<s> 清灰 <U+5242> 在 <U+7089>膛 高<U+6E29><U+533A> 燃<U+70E7> <U+65F6> <U+4EA7>生 的 <U+78B1>金<U+5C5E> <U+9633>离子 附在 管壁 表面 ， 可 防止 <U+70DF>灰 的 沉<U+79EF> ， 由于 <U+836F>物 促使 充分 氧化 、 可使 <U+79EF>存 的 <U+70DF>垢 燃<U+70E7> 完全 ： 熔融 的 硝酸<U+76D0> ， 具有 清除 <U+70DF>灰 中 硬垢 的 作用 ， 在 催化<U+5242> 作用 下 ， <使> <U+70DF>垢 更 容易 氧化 ； 在 燃<U+70E7> <U+65F6> ， 由于 硝酸<U+76D0> 和 燃料 的 碳 ， 硫 在 一定 <U+6761>件 下 <U+4EA7>生 气体 <U+51B2><U+51FB>波 ， 促使 <U+70DF>垢 更易 <U+8131>落 。","熔融 的 硝酸<U+76D0>",0,"<U+70DF>垢",0,"physical","INTR","CHS","ASBC"
"315","使","燃<U+70E7> 充分 氧化 完全 燃<U+70E7> 的 <U+7ED3>果 ， <U+51CF>少 了 <U+70DF>垢 和 一氧化碳 逸入 大气 ， <U+94F5><U+76D0> 燃<U+70E7> 的 <U+7ED3>果 ， <使> <U+70DF>气 中 氮氧化物 降低 ， 有益 保<U+62A4> <U+73AF>境 。","<U+94F5><U+76D0> 燃<U+70E7>",0,"<U+70DF>气 中 氮氧化物",0,"physical","INTR","CHS","ASBC"
